Date,AAPL,AMZN,MSFT,TSLA,SPY
2022-03-17,157.37301635742188,157.23899841308594,285.5886535644531,290.5333251953125,417.2167053222656
2022-03-18,160.6650390625,161.25050354003906,290.628662109375,301.7966613769531,421.7863464355469
2022-03-21,162.03677368164062,161.4915008544922,289.400146484375,307.0533447265625,421.6630554199219
2022-03-22,165.40724182128906,164.88900756835938,294.14019775390625,331.32666015625,426.5970764160156
2022-03-23,166.7691650390625,163.4080047607422,289.7193603515625,333.03668212890625,421.1031799316406
2022-03-24,170.5511016845703,163.64950561523438,294.178955078125,337.97332763671875,427.4510192871094
2022-03-25,171.1879425048828,164.77349853515625,293.7726135253906,336.8800048828125,429.53851318359375
2022-03-28,172.0501708984375,168.99049377441406,300.56365966796875,363.9466552734375,432.5938720703125
2022-03-29,175.34225463867188,169.31500244140625,305.1199951171875,366.5233459472656,437.94537353515625
2022-03-30,174.17628479003906,166.30099487304688,303.6205139160156,364.663330078125,435.2412109375
2022-03-31,171.08016967773438,162.99749755859375,298.2516174316406,359.20001220703125,428.542236328125
2022-04-01,170.78623962402344,163.55999755859375,299.3253479003906,361.5299987792969,429.75677490234375
2022-04-04,174.832763671875,168.34649658203125,304.6943054199219,381.8166809082031,433.4383544921875
2022-04-05,171.5210418701172,164.05499267578125,300.73779296875,363.7533264160156,427.9634094238281
2022-04-06,168.35638427734375,158.75599670410156,289.72900390625,348.586669921875,423.68408203125
2022-04-07,168.6601104736328,157.7845001220703,291.5379943847656,352.4200134277344,425.8190002441406
2022-04-08,166.6515350341797,154.4604949951172,287.28155517578125,341.8299865722656,424.6803894042969
2022-04-11,162.39926147460938,151.1219940185547,275.9535827636719,325.30999755859375,417.4216613769531
2022-04-12,164.2706756591797,150.78750610351562,272.8580017089844,328.98333740234375,415.8749694824219
2022-04-13,166.9552764892578,155.54100036621094,278.2366027832031,340.7900085449219,420.63818359375
2022-04-14,161.9485626220703,151.7064971923828,270.70068359375,328.3333435058594,415.4005432128906
2022-04-18,161.7330322265625,152.78500366210938,271.3681945800781,334.7633361816406,415.57135009765625
2022-04-19,164.01589965820312,158.11549377441406,275.9922790527344,342.7166748046875,422.27972412109375
2022-04-20,163.84933471679688,153.9980010986328,277.0176696777344,325.73333740234375,421.9666442871094
2022-04-21,163.05575561523438,148.29600524902344,271.64874267578125,336.260009765625,415.6567077636719
2022-04-22,158.5193634033203,144.35000610351562,265.08990478515625,335.01666259765625,404.2514953613281
2022-04-25,159.58729553222656,146.07400512695312,271.5616760253906,332.67333984375,406.5951843261719
2022-04-26,153.63026428222656,139.39100646972656,261.40423583984375,292.1400146484375,394.81982421875
2022-04-27,153.40487670898438,138.16700744628906,273.98004150390625,293.836669921875,395.9300231933594
